title,review
여배우 섹스 스캔들 2,"여배우 섹스 스캔들 2,리뷰보기,,,,,,상식이 깨진 연예계, 성접대를 하지 않으면 어떠한 작품도 따낼 수 없는 상황에서 정화는 인기를 위해 여러 스폰서들과의 관계를 가진다. 그러나 점점 자신의 방송 스케쥴은 취소되고, 성 접대 일정만 늘어나는 상황을 보면서 한숨을 내쉰다. 그러던 중, 자신을 동경하여 연예계에 진출한 유니를 만나게 되고… 정화는 유니에게 연예계에 살아 남기 위한 방법들을 알려준다. 과연 그녀들은 연예계에서 살아남을 수 있을까?,,,,,,추천하였습니다."
여배우 섹스 스캔들 2,"여배우 섹스 스캔들 2,리뷰보기,,,,,,상식이 깨진 연예계, 성접대를 하지 않으면 어떠한 작품도 따낼 수 없는 상황에서 정화는 인기를 위해 여러 스폰서들과의 관계를 가진다. 그러나 점점 자신의 방송 스케쥴은 취소되고, 성 접대 일정만 늘어나는 상황을 보면서 한숨을 내쉰다. 그러던 중, 자신을 동경하여 연예계에 진출한 유니를 만나게 되고… 정화는 유니에게 연예계에 살아 남기 위한 방법들을 알려준다. 과연 그녀들은 연예계에서 살아남을 수 있을까?,,,,,,추천하였습니다."
여배우 섹스 스캔들 2,"여배우 섹스 스캔들 2,리뷰보기,,,,,,상식이 깨진 연예계, 성접대를 하지 않으면 어떠한 작품도 따낼 수 없는 상황에서 정화는 인기를 위해 여러 스폰서들과의 관계를 가진다. 그러나 점점 자신의 방송 스케쥴은 취소되고, 성 접대 일정만 늘어나는 상황을 보면서 한숨을 내쉰다. 그러던 중, 자신을 동경하여 연예계에 진출한 유니를 만나게 되고… 정화는 유니에게 연예계에 살아 남기 위한 방법들을 알려준다. 과연 그녀들은 연예계에서 살아남을 수 있을까?,,,,,,추천하였습니다."
여배우 섹스 스캔들 2,",,여배우 섹스 스캔들 2,2016,,한국 / 60분 / 2016 .11.22 개봉,​,​,​,줄거리,​,​,상식이 깨진 연예계, 성접대를 하지 않으면 어떠한 작품도 따낼 수 없는 상황에서 정화는 인기를 위해 여러 스폰서들과의 관계를 가진다. 그러나 점점 자신의 방송 스케쥴은 취소되고, 성 접대 일정만 늘어나는 상황을 보면서 한숨을 내쉰다. 그러던 중, 자신을 동경하여 연예계에 진출한 유니를 만나게 되고… 정화는 유니에게 연예계에 살아 남기 위한 방법들을 알려준다.,,과연 그녀들은 연예계에서 살아남을 수 있을까?,​,,​,,추천하였습니다."
여자전쟁: 떠도는 눈,"여자전쟁:떠도는눈,리뷰보기,,,,,,창우는 결혼기념일을 통해 아내와 둘만 있는 시간을 만들고, 아내의 모습을 휴대폰에 남기며 즐거운 시간을 갖는다. 그러던 중 자신의 휴대폰이 아님을 알게되고, 이미 핸드폰 클라우드 서버에 저장이 되어 바뀐 핸드폰주인은 동영상을 보게된다. 핸드폰주인은 동영상을 빌미로 아내에게 위험한 거래를 제안한다.,,,,,,추천하였습니다."
여자전쟁: 떠도는 눈,"여자전쟁: 떠도는 눈,리뷰보기,,채널60 '아시아엠'(AsiaM)에서 영화 '여자전쟁 : 떠도는 눈'을 보았다.창우(조연우 분)은 결혼기념일 을 맞아 아내 은주(김혜나 분)와 둘만의 뜨거운 시간을 갖는 동영상을 휴대폰에 남긴다. 하지만 창우는 그 휴대폰이 자기것이 아님을 알게 되었지만, 그땐 이미 핸드폰 원래 주인이 클라우드 서버에 저장된 해당 동영상을 확인한 뒤다. 핸드폰의 주인은 이 동영상을 빌미로 아내에 온갖 협박을 하며 뒷거래를 제안한다. 남편은 아내의 수상한 행동에 의심을 품고, 아내를 미행하여 모텔까지 쫓아간 남편. 한편,모텔안에서는 은주가 협박범 불여우(신현탁 분)를 칼로 죽이려다 실패,재털이로 머리를 내려 친다. 그 순간 창우가 들이 닥치고, 불여우에게 폭행을 가한다. 이에 불여우는 은주가 스스로 모텔까지 온거지,자기가 강제로 데려오지 않았다 강변한다. 창우는 불여우에게 동영상이 있는 소재를 알아내고, 아내와 불여우을 남겨둔채 동영상을 찾으러 간다. 모텔에 묶여있던 불여우는 유리조각으로 포박줄을 끊고,은주를 인질로 잡아 남편에게 전화로 협박한다. 창우에게 보스를 찾아가 자기가 불여우라고 말하라고 한다. 이에 창우는 보스(박정학 분)를 찾아가서 보스에게 붙잡혀 죽을 위기에 처한다. 보스는 창우가 불여우가 아니라는 사실을 알고, 계획을 세워 불여우를 잡는다.원래 동영상이 두개 있었는데,하나는 창우와 은주의 동영상, 또 하나는 보스의 살해장면이 찍힌 동영상으로 전부 두개이다.보스는 창우와 은주의 동영상과 원본을 모두삭제해 주고 보스의 살해장면이 찍힌 동영상도 삭제하고, 불여우를 살해한다. 보스는 창우와 은주에게 죽을때까지 이사실을 비밀로 할 것을 당부하고, 창우와 은주는 해피엔딩한다. 여자전쟁 시리즈를 여러편 보았지만 모두 재미있었고, '여자전쟁 : 떠도는 눈' 역시 재미있었다.,추천하였습니다."
여자전쟁: 떠도는 눈,",,찍혀버린 여자 그리고 훔쳐보고픈 남자들!,창우는 결혼 기념일을 맞아 아내 은주와 둘만의 시간을 갖게 되고, 이날을 추억하고자 그녀와의 뜨거운 시간을 휴대폰 동영상으로 남긴다. 하지만 곧 창우는 그 휴대폰이 자신의 것이 아님을 알게 되고, 그땐 이미 핸드폰의 원래 주인이 클라우드 서버에 저장된 해당 동영상을 확인한 뒤다. 핸드폰의 주인은 이 동영상을 빌미로 아내 은주에게 위험천만한 뒷거래를 제안하는데..,,영화정보 : http://movie.naver.com/movie/bi/mi/basic.nhn?code=143825,,추천하였습니다."
여자전쟁: 떠도는 눈,",,여자 전쟁: 떠도는 눈 (2015),​,성인 / 개봉 2016.08.19                        개봉,,,감독,​,김동욱,주연,﻿ 김혜나 Hye-na Kim 은주                    역,조연우 창우                    역,​ 신현탁 불여우 84                     역,​ 박정학 Park Jeong-Hak 보스                    역,​,​,​,줄거리,​,찍혀버린 여자 그리고 훔쳐보고픈 남자들! 창우는 결혼 기념일을 맞아 아내 은주와 둘만의 시간을 갖게 되고, 이날을 추억하고자 그녀와의 뜨거운 시간을 휴대폰 동영상으로 남긴다. 하지만 곧 창우는 그 휴대폰이 자신의 것이 아님을 알게 되고, 그땐 이미 핸드폰의 원래 주인이 클라우드 서버에 저장된 해당 동영상을 확인한 뒤다. 핸드폰의 주인은 이 동영상을 빌미로 아내 은주에게 위험천만한 뒷거래를 제안하는데...,​,,​,,​,,​,,​,,​,,​,,​,,​,,​,,추천하였습니다."
여자전쟁: 떠도는 눈,"여자전쟁: 떠도는 눈,리뷰보기,,​,,,​,​창우는 결혼 기념일을 맞아 아내 은주와 둘만의 시간을 갖게 되고,,​,이날을 추억하고자 그녀와의 뜨거운 시간을 휴대폰 동영상으로 남긴다.,​,하지만 곧 창우는 그 휴대폰이 자신의 것이 아님을 알게 되고,,,그땐 이미 핸드폰의 원래 주인이 클라우드 서버에 저장된 해당 동영상을 확인한 뒤다.,​,핸드폰의 주인은 이 동영상을 빌미로 아내 은주에게 위험천만한 뒷거래를 제안하는데..,,​,​,,힘들지만 아내와 함께 가정을 책임지는 남편창우,,아내와 결혼기념일을 맞이해서 뜨거운 시간을 사진과 동영상으로 남기지만,,자신의 휴대폰이 아닌 다른사람의 휴대폰,,사진은 모두 지우고 돌려주지만,,사진찍음과 동시에 컴퓨터에 저장되는 기능이 있다는걸 알고는 의심한다.,​,,,​,​,​하지만 말을 꺼내지 못하고 아닐거라고 믿는 창우,,그러던 순간 은주가 그 휴대폰 주인과 어디론가 가는 장면을 목격하는 창우,​,​,,​,​창우가 의심하던 대로 모든 사진과 동영상은 이미 저장이 되어 있고,,이걸 퍼트린다는 말로 은주와 모텔로 들어가는 불여우84? ㅋㅋ,,은주는 불여우84를 공격해서 남편과 다시 만난다.,,남편 창우는 아내의 말을 믿고 아내를 구하기 위해 위험한 거래를 하는데..,,​,,,혹시 앞으로 보실 분들을 위해 내용은 여기까지 하겠습니다~~,,생각지도 못하게 본거라 기대는 안했으나,,무척 재밌었습니다~!,,강추강추~~!,추천하였습니다."
여자전쟁: 이사 온 남자,"여자전쟁:이사온남자,리뷰보기,,,,,,평범하게 행복한 삶을 살고 있는 주부 민정에게 나타난 이사 온 옆집 남자. 그 남자는 오래전 자신을 성폭행했던 덕만이라는 걸 알게 된다. 덕만이 또 다른 이웃집 아이 소희를 노리고 있다는 사실을 알게 된 민정은, 덕만을 죽여 없애야겠다고 마음먹는다.,,,,,,추천하였습니다."
여자전쟁: 이사 온 남자,"여자전쟁: 이사 온 남자,리뷰보기,채널60 '아시아엠'(AsiaM)에서 영화 '여자전쟁 : 이사 온 남자'를 보았다. 부부지간에 섹스를 즐기는 도중, 남편은 김부장의 호출을 받고 출근하고, 우연히 마트에서 덕만(안석환 분)을 만난 민정(임이지 분 :이해인)은 덕만의 팔목에 노란병아리 문신을 보고,옛날 일들을 회상한다.그녀가 고아원에 있던 시절 덕만이 자기의 머리를 다듬어주고, 머리핀을 꽂아주던 일을 회상한다. 민정의 아파트 옆집으로 이사온 덕만은 아파트 근처 놀이터에서 친구딸에게 노란병아리를 주어 환심을 사면서 친구 딸애 몸을 어루만지다 민정에게 들킨다.민정은 계속해서 덕만을 감시하며, 친구딸에게 접근하는 것을 방해한다. 어느날 덕만이 친구딸을 데리고 사라진다. 민정은  남편친구인 경찰에게도 전화로 도움을 청하고, 아파트관리실로 가서 실내방송을 해서 방송을 하자, 때마침 친구 딸을 데리고 나오는 덕만과 마주친다. 민정은 친구딸에게 아무일도 없었냐고 묻지만, 친구딸은 아무일도 없었다고 말한다. 민정이 계속 방해하자 덕만은 민정을 만나,옛날의 불미스러웠던 일을 얘기하고, 서로 사랑하지 않았느냐고 말한다. 이에 민정은 죽여버린다고 외친다.민정은 어느날 지문채취방법으로 덕만의 아파트문을 몰래열고 들어가 널부려진 나무인형을 보고 속으로 개자식이라 욕한다.민정은 독이 든 술을 만들어 남편에게 덕만에게 갖다주라고 하며, 절대 마시지 말라고 한다. 남편은 다녀와서 딱 한잔만 마셨다고 말한다. 남편은 병원에 실려가지만 괜찮다는 진단을 받고 돌아온다. 미리 눈치챈 덕만은 싱크대에 독이든 술을 모두 쏟아버려서 무사하다. 이에 덕만은 복수하기 위해 술과 잔을 준비해 잔에 독을 묻혀 민정의 아파트로 가 술판을 벌인다. 독이 발라진 술잔에 술을 부어 마신 민정과 남편은 쓰러지고 다음날 민정이 술에서 깨어나서 보니 자신의 팬티가 없어진걸 알고 당황한다. 팬티를 덕만이 벗겨갔다고 판단한 민정은 덕만의 집으로 몰래 들어가서 자기팬티가 걸려있는것을 본다. 때마침 집으로 돌아온 덕만은 민정의 자기집에 몰래 숨어들어온 것을 눈치채고,민정에게 나오라고 호통친다.덕만은 민정을 칼로 위협하지만 탈출한다. 때마침 문앞에 있던 남편은 황당해 한다. 민정은 남편에게 사실대로 이야기한다.과거 어릴적에 덕만에게 강간당한 사실을 말한다.한편,남편친구에게 덕만의 뒷조사를 부탁한 민정은 남편친구 경찰에게서 20년전 덕만이 양계장근처의 고아원에 있었고,여자살인범으로 교도소에서 20년을 살고 나와 바로 민정이 사는 아파트로 이사왔다는 말을 듣는다.계속되는 민정의 방해로 인해 화가 머리끝까지 난 덕만은샤워하고 나오는 민정에게 찾아가 고소하려면 하라고, 공소시효 다 지났다고 하고 강제추행하려 한다.이에 화가난 민정은 덕만을 칼로 찔러 죽이려 하지만 실패로 끝나고 오히려 포박당한다. 남편은 민정을 찾다가 못찾아 아파트관리실 CCTV로 확인해 민정을 찾아가 포박을 풀어준다. 민정은 덕만이 친구딸을 데리고 추억이 있던 곳으로 간다는 말의 의미를 알고,남편과 양계장근처로 간다. 여기서 친구딸을 추행하려는 덕만을 보고 사투를 벌인다.민정은 덕만이 벌알레르기가 있다는 사실을 알고, 덕만에 몸에 꿀을 뿌리고,남편은 벌통을 들고 들어와 벌을 덕만에게 날린다. 덕만은 벌에 물려 죽는다. 민정은 남편에게 고마움을 느끼며 찐한 섹스를 하며 영화는 끝난다. 참 재미있게 보았다.,,추천하였습니다."
여자전쟁: 이사 온 남자,"여자전쟁: 이사 온 남자,리뷰보기,어렸을 적 성폭행을 당한 여자,이제는 성인이 되어 행복한 삶을 살고 있는데,어느 날 옆집에 이사온 젠틀한 중년의 남자,그런데 그 남자는 어릴 적 자신을 성폭행했던 남자,,남자가 젠틀한 척 오지는데 주변에서 보기엔 정말 그래 보일듯,정체를 아는건 자기 밖에 없는데,사실은 숨기고 정신병자 취급 받으면서 까지 혼자 해결하려고 하는 것도 답답하고,,마누라가 성폭행 당했다는걸 아는 순간,마누라가 더럽다고 느끼며 피하는 남편하며,,너무 극적으로 영화를 만들고 싶어서 답답고구마 설정,억지 설정,너무 재미없다.,,이해인 보려고 봤는데,얘는 또 언제 이름을 바꿨데,약간 아마추어 배우 같은 느낌이 좋았는데,이지 라는 이름으로 이름 바꾸고 뭘하려는건지..,뭔가 싼티나는 느낌이 되어버렸달까,그리고 이제는 또 이름을 바꿔 임이지로 활동을 한다고 한다.,(그렇지만 작품 활동은 없고 유튜브만 하고 있는듯 하다.),유튜브는 리지라는 채널로 야한 옷을 입고 피아노를 컨테츠 이다.,이쁘고 몸매도 좋은데 피아노도 잘치니 뭔가 잘 어울리느,컨텐츠라고 생각은 들지만 난 그다지 보게 되진 않는듯..,,추천하였습니다."
여직원들 : 직장연애사,"여직원들 : 직장연애사,리뷰보기,,,,,,막내 여직원과 점심시간마다 비밀 섹스 중인 남근 유부녀 과장님한테 섹스를 배우고 있는 김대리 모든 여직원들에게 들이대는 이과장. 이들은 업무만 시작하면 직업병인지 아랫도리가 심심하다. 어느 날, 중국으로 파견 나갔던 최고의 섹시녀 희수가 돌아온다. 그것도 한껏 농염해진 모습으로 말이다. 아랫도리가 심심한 남자 직원들의 끈적하고도 음탕한 구애가 시작되는데...,,,,,,,,,,,,,,,,,,추천하였습니다."
